code,name,orgId
300460,惠伦晶体,9900023837
300461,田中精机,9900024049
300462,华铭智能,9900023864
300463,迈克生物,9900024338
300464,星徽股份,9900023815
300465,高伟达,9900023805
300466,赛摩智能,9900023485
300467,迅游科技,9900023360
300468,四方精创,9900024029
300469,信息发展,9900023352
300470,中密控股,9900023856
300471,厚普股份,9900024541
300472,新元科技,9900024679
300473,德尔股份,9900024764
300474,景嘉微,9900026649
300475,香农芯创,9900023854
300476,胜宏科技,9900024582
300477,合纵科技,9900003695
300478,杭州高新,9900024807
300479,神思电子,9900023364
300480,光力科技,9900024910
300481,濮阳惠成,9900024362
300482,万孚生物,9900024914
300483,首华燃气,9900021796
300484,蓝海华腾,9900026650
300485,赛升药业,9900024802
300486,东杰智能,9900024107
300487,蓝晓科技,9900023808
300488,恒锋工具,9900023926
300489,光智科技,9900024135
300490,华自科技,9900026569
300491,通合科技,9900026423
300492,华图山鼎,9900023365
300493,润欣科技,9900024806
300494,盛天网络,9900026456
300496,中科创达,9900026763
300497,富祥药业,9900026422
300498,温氏股份,9900009247
300499,高澜股份,9900023095
300500,启迪设计,9900024909
300501,海顺新材,9900026106
300502,新易盛,9900026455
300503,昊志机电,9900023867
300504,天邑股份,9900029631
300505,川金诺,9900024629
300506,名家汇,9900026515
300507,苏奥传感,9900022528
300508,维宏股份,9900026674
300509,新美星,9900025017
300510,金冠股份,9900028764
300511,雪榕生物,9900024682
300512,中亚股份,9900026539
300513,恒实科技,9900026672
300514,友讯达,9900031732
300515,三德科技,9900029006
300516,久之洋,9900028763
300517,海波重科,9900026648
300518,盛讯达,9900023060
300519,新光药业,9900026538
300520,科大国创,9900026812
300521,爱司凯,9900026568
300522,世名科技,9900026762
300523,辰安科技,9900026765
300525,博思软件,9900026107
300527,中船应急,9900027321
300528,幸福蓝海,9900023929
300529,健帆生物,9900023090
300530,达志科技,9900026813
300531,优博讯,9900026566
300532,今天国际,9900021797
300533,冰川网络,9900027730
300534,陇神戎发,9900027672
300535,达威股份,9900027731
300536,农尚环境,9900027767
300537,广信材料,9900028811
300538,同益股份,9900029011
300539,横河精密,9900026809
300540,蜀道装备,9900029001
300541,先进数通,9900028997
300542,新晨科技,9900026678
300543,朗科智能,9900028901
300545,联得装备,9900028900
300546,雄帝科技,9900022765
300547,川环科技,9900026810
300548,博创科技,9900026673
300549,优德精密,9900026811
300550,和仁科技,9900029014
300551,古鳌科技,9900029010
300552,万集科技,9900023891
300553,集智股份,9900029003
300554,三超新材,9900031832
300555,路通视信,9900026764
300556,丝路视觉,9900029012
300557,理工光科,9900029233
300558,贝达药业,9900028999
300559,佳发教育,9900027322
300560,中富通,9900029016
300561,汇金科技,9900029015
300562,乐心医疗,9900029471
300563,神宇股份,9900029382
300564,筑博设计,9900029017
300565,科信技术,9900029470
300566,激智科技,9900029668
300567,精测电子,DR0000288
300568,星源材质,9900030366
300569,天能重工,9900029009
300570,太辰光,9900028902
300571,平治信息,9900029947
300572,安车检测,9900028813
300573,兴齐眼药,9900023945
300575,中旗股份,gfbj0831223
300576,容大感光,9900030080
300577,开润股份,9900030575
300578,会畅通讯,9900029948
300579,数字认证,9900024451
300580,贝斯特,9900029950
300581,晨曦航空,9900030082
300582,英飞特,GD064603
300583,赛托生物,9900030690
300584,海辰药业,9900030869
300585,奥联电子,9900030791
300586,美联新材,9900028850
300587,天铁股份,9900029555
300588,熙菱信息,9900023357
300589,江龙船艇,9900030788
300590,移为通信,9900030831
300591,万里马,9900030868
300592,华凯易佰,9900030303
300593,新雷能,DR0000190
300594,朗进科技,gfbj0871452
300595,欧普康视,9900031027
300596,利安隆,9900027552
300597,吉大通信,9900030085
300598,诚迈科技,9900029946
300599,雄塑科技,9900030881
300600,国瑞科技,9900028849
300601,康泰生物,9900030794
300602,飞荣达,9900030885
300603,立昂技术,9900031474
300604,长川科技,9900031824
300605,恒锋信息,9900030876
300606,金太阳,9900029918
300607,拓斯达,gfbj0831535
300608,思特奇,9900030871
300609,汇纳科技,9900031449
300610,晨化股份,9900030880
300611,美力科技,9900031448
300612,宣亚国际,9900030792
300613,富瀚微,9900030832
300614,百川畅银,gfbj0837679
300615,欣天科技,9900029769
300616,尚品宅配,9900030833
300617,安靠智电,9900030442
300618,寒锐钴业,9900030835
300619,金银河,9900029917
300620,光库科技,9900031456
300621,维业股份,9900031435
300622,博士眼镜,9900031447
300623,捷捷微电,9900023919
300624,万兴科技,9900035179
300625,三雄极光,9900031434
300626,华瑞股份,9900031452
300627,华测导航,9900031443
300628,亿联网络,9900031465
300629,新劲刚,DR0000209
300630,普利制药,9900031463
300631,久吾高科,9900029008
300632,光莆股份,gfbj0430568
300633,开立医疗,9900031464
300634,彩讯股份,GD126425
300635,中达安,9900031476
300636,同和药业,9900031460
300637,扬帆新材,9900031475
300638,广和通,9900030866
300639,凯普生物,9900030883
300640,德艺文创,9900032563
300641,正丹股份,9900031823
300642,透景生命,9900031825
300643,万通智控,9900031735
300644,南京聚隆,9900023088
300645,正元智慧,9900030870
300647,超频三,9900030527
300648,星云股份,9900031704
300649,杭州园林,9900023811
300650,太龙股份,9900031733
300651,金陵体育,9900031827
300652,雷迪克,9900031705
300653,正海生物,9900031779
300654,世纪天鸿,gfbj0833456
300655,晶瑞电材,9900031917
300656,民德电子,9900032174
300657,弘信电子,9900029434
300658,延江股份,9900031833
300659,中孚信息,9900030526
300660,江苏雷利,9900031916
300661,圣邦股份,9900024859
300662,科锐国际,9900031462
300663,科蓝软件,9900031461
300664,鹏鹞环保,9900026534
300665,飞鹿股份,9900026453
300666,江丰电子,9900031914
300667,必创科技,9900031919
300668,杰恩设计,9900032805
300669,沪宁股份,9900032803
300670,大烨智能,9900031478
300671,富满微,9900032359
300672,国科微,9900032800
300673,佩蒂股份,gfbj0832362
300674,宇信科技,9900034352
300675,建科院,9900030873
300676,华大基因,9900031781
300677,英科医疗,9900032727
300678,中科信息,9900030367
300679,电连技术,9900032991
300680,隆盛科技,9900031828
300681,英搏尔,9900032601
300682,朗新科技,9900029863
300683,海特生物,9900032998
300684,中石科技,9900030081
300685,艾德生物,9900031703
300686,智动力,9900029630
300687,赛意信息,9900032994
300688,创业黑马,9900032726
300689,澄天伟业,9900033056
300690,双一科技,9900031822
300691,联合光电,9900032804
300692,中环环保,9900033180
300693,盛弘股份,9900032564
300694,蠡湖股份,9900035547
300695,兆丰股份,9900031469
300696,爱乐达,9900033185
300697,电工合金,9900033206
300698,万马科技,gfbj0834864
300699,光威复材,9900031472
300700,岱勒新材,9900031612
300701,森霸传感,9900031466
300702,天宇股份,9900026797
300703,创源股份,9900031820
300705,九典制药,gfbj0832933
300706,阿石创,9900032566
300707,威唐工业,9900034072
300708,聚灿光电,9900031433
300709,精研科技,9900033200
300710,万隆光电,gfbj0834108
300711,广哈通信,9900034451
300712,永福股份,9900032779
300713,英可瑞,9900033220
300715,凯伦股份,gfbj0831517
300716,国立科技,9900034391
300717,华信新材,9900033198
300718,长盛轴承,9900023668
300719,安达维尔,9900033855
300720,海川智能,9900033188
300721,怡达股份,gfbj0831103
300722,新余国科,9900034643
300723,一品红,9900033062
300724,捷佳伟创,9900033073
300725,药石科技,gfbj0837311
300726,宏达电子,9900034073
300727,润禾材料,9900034446
300729,乐歌股份,9900034350
300730,科创信息,9900033196
300731,科创新源,9900034452
300732,设研院,GD120420
300733,西菱动力,9900034561
300735,光弘科技,9900034588
300736,百邦科技,gfbj0831008
300737,科顺股份,gfbj0833761
300738,奥飞数据,gfbj0832745
300739,明阳电路,9900035314
300740,水羊股份,9900035088
300741,华宝股份,GD165419
300742,越博动力,9900034450
300743,天地数码,GD084309
300745,欣锐科技,9900035086
300746,汉嘉设计,9900023232
300747,锐科激光,9900035528
300748,金力永磁,gfbj0835009
300749,顶固集创,9900023767
300750,宁德时代,GD165627
300751,迈为股份,9900035516
300752,隆利科技,9900035316
300753,爱朋医疗,9900035550
300755,华致酒行,9900023954
300756,金马游乐,9900030662
300757,罗博特科,9900035543
300758,七彩化学,9900033406
300759,康龙化成,9900035581
300760,迈瑞医疗,9900035304
300761,立华股份,9900032565
300762,上海瀚讯,9900036064
300763,锦浪科技,gfbj0835481
300765,新诺威,9900036557
300766,每日互动,9900035968
300767,震安科技,9900031451
300768,迪普科技,9900035552
300769,德方纳米,9900033756
300770,新媒股份,9900036406
300771,智莱科技,9900035296
300772,运达股份,9900036169
300773,拉卡拉,9900034778
300774,倍杰特,gfbj0835686
300775,三角防务,gfbj0836582
300776,帝尔激光,gfbj0835053
300777,中简科技,9900034129
300778,新城市,9900035997
300779,惠城环保,9900036484
300780,德恩精工,gfbj0834574
300781,因赛集团,9900034952
300782,卓胜微,9900036858
300783,三只松鼠,9900035084
300785,值得买,9900035077
300786,国林科技,9900023921
300787,海能实业,9900030659
300788,中信出版,gfbj0834291
300789,唐源电气,9900036234
300790,宇瞳光学,9900037092
300791,仙乐健康,9900032360
300792,壹网壹创,gfbj0838942
300793,佳禾智能,9900037230
300795,米奥会展,gfbj0831822
300796,贝斯美,gfbj0837938
300797,钢研纳克,9900037232
300798,锦鸡股份,9900036548
300799,左江科技,9900034412
300800,力合科技,9900023939
300801,泰和科技,9900031706
300802,矩子科技,9900037305
300803,指南针,9900002141
300805,电声股份,9900037231
300806,斯迪克,9900024958
300807,天迈科技,gfbj0831392
300808,久量股份,9900037306
300809,华辰装备,9900037667
300810,中科海讯,9900035078
300811,铂科新材,9900035740
300812,易天股份,9900037901
300813,泰林生物,gfbj0833327
300814,中富电路,nssc1000554
300815,玉禾田,gfbj0837848
300816,艾可蓝,9900037749
300817,双飞股份,9900023813
300818,耐普矿机,gfbj0834947
300819,聚杰微纤,9900037307
300820,英杰电气,9900022797
300821,东岳硅材,9900037902
300822,贝仕达克,9900038705
300823,建科机械,9900023914
300824,北鼎股份,gfbj0430532
300825,阿尔特,gfbj0836019
300826,测绘股份,9900037871
300827,上能电气,9900034074
300828,锐新科技,9900024208
300829,金丹科技,gfbj0832821
300830,金现代,gfbj0834903
300831,派瑞股份,9900038312
300832,新产业,9900027265
300833,浩洋股份,9900038310
300834,星辉环材,9900046631
300835,龙磁科技,9900023040
300836,佰奥智能,gfbj0838555
300837,浙矿股份,9900031736
300838,浙江力诺,gfbj0830985
300839,博汇股份,gfbj0831213
300840,酷特智能,9900038311
300841,康华生物,9900038393
300842,帝科股份,9900038394
300843,胜蓝股份,9900038940
300844,山水比德,nssc1000329
300845,捷安高科,gfbj0430373
300846,首都在线,9900013967
300847,中船汉光,9900039745
300848,美瑞新材,gfbj0834779
300849,锦盛新材,9900035518
300850,新强联,9900039771
300851,交大思诺,gfbj0871196
300852,四会富仕,9900039723
300853,申昊科技,gfbj0833304
300854,中兰环保,gfbj0833418
300855,图南股份,gfbj0832729
300856,科思股份,gfbj0839670
300857,协创数据,9900039793
300858,科拓生物,9900037808
300859,西域旅游,gfbj0832461
300860,锋尚文化,gfbj0835420
300861,美畅股份,gfbj0872859
300862,蓝盾光电,GD030390
300863,卡倍亿,9900039844
300864,南大环境,9900041610
300865,大宏立,9900030463
300866,安克创新,gfbj0839473
300867,圣元环保,9900030587
300868,杰美特,9900030790
300869,康泰医学,gfbj0835604
300870,欧陆通,9900039796
300871,回盛生物,9900039738
300872,天阳科技,gfbj0835713
300873,海晨股份,9900039819
300875,捷强装备,gfbj0836046
300876,蒙泰高新,9900039713
300877,金春股份,gfbj0835140
300878,维康药业,9900033229
300879,大叶股份,9900039862
300880,迦南智能,9900039789
300881,盛德鑫泰,9900039841
300882,万胜智能,9900039802
300883,龙利得,gfbj0833229
300884,狄耐克,9900041856
300885,海昌新材,9900039762
300886,华业香料,9900033179
300887,谱尼测试,9900041379
300888,稳健医疗,9900032418
300889,爱克股份,9900039716
300890,翔丰华,9900036058
300891,惠云钛业,gfbj0839598
300892,品渥食品,9900037903
300893,松原股份,9900039861
300894,火星人,9900035559
300895,铜牛信息,9900026712
300896,爱美客,9900035532
300897,山科智能,9900035519
300898,熊猫乳品,gfbj0832559
300899,上海凯鑫,gfbj0834957
300900,广联航空,9900033921
300901,中胤时尚,9900039768
300902,国安达,gfbj0835486
300903,科翔股份,9900041432
300905,宝丽迪,9900039812
300906,日月明,gfbj0835752
300907,康平科技,9900039797
300908,仲景食品,9900039763
300909,汇创达,gfbj0837029
300910,瑞丰新材,9900039829
300911,亿田智能,9900041909
300912,凯龙高科,9900036556
300913,兆龙互连,9900041896
300915,海融科技,9900035512
300916,朗特智能,9900041748
300917,特发服务,9900039821
300918,南山智尚,9900041705
300919,中伟股份,nssc1000144
300920,润阳科技,gfbj0834600
300921,南凌科技,9900041810
300922,天秦装备,gfbj0833742
300923,研奥股份,9900039740
300925,法本信息,gfbj0832999
300926,博俊科技,9900039855
300927,江天化学,9900039826
300928,华安鑫创,9900038107
300929,华骐环保,9900024912
300930,屹通新材,9900039852
300931,通用电梯,9900034094
300932,三友联众,9900039783
300933,中辰股份,9900039767
300935,盈建科,gfbj0831560
300936,中英科技,9900035165
300937,药易购,9900039717
300938,信测标准,9900029013
300939,秋田微,9900039795
300940,南极光,9900041751
300941,创识科技,gfbj0832953
300942,易瑞生物,9900039820
300943,春晖智控,gfbj0831475
300945,曼卡龙,9900030779
300946,恒而达,9900041410
300947,德必集团,9900041740
300948,冠中生态,gfbj0834265
300949,奥雅股份,9900033217
300950,德固特,gfbj0835825
300951,博硕科技,nssc1000354
300952,恒辉安防,9900039774
300953,震裕科技,9900031708
300955,嘉亨家化,9900041411
300956,英力股份,9900041340
300957,贝泰妮,9900041876
300958,建工修复,9900030636
300959,线上线下,9900041603
300960,通业科技,gfbj0835873
300961,深水海纳,fzqy1027857
300962,中金辐照,GD025337
300963,中洲特材,9900031831
300964,本川智能,gfbj0839243
300965,恒宇信通,9900043039
300966,共同药业,9900041564
300967,晓鸣股份,gfbj0831243
300968,格林精密,9900034644
300969,恒帅股份,nssc1000136
300970,华绿生物,gfbj0832838
300971,博亚精工,9900023718
300972,万辰生物,gfbj0833260
300973,立高食品,9900041484
300975,商络电子,gfbj0835125
300976,达瑞电子,gfbj0836633
300977,深圳瑞捷,9900041783
300978,东箭科技,9900039792
300979,华利集团,nssc1000601
300980,祥源新材,gfbj0833942
300981,中红医疗,gfbj0833133
300982,苏文电能,9900039847
300983,尤安设计,gfbj0839040
300984,金沃股份,9900044779
300985,致远新能,nssc1000526
300986,志特新材,gfbj0839065
300987,川网传媒,9900030084
300988,津荣天宇,gfbj0836980
300989,蕾奥规划,gfbj0871061
300990,同飞股份,9900041512
300991,创益通,gfbj0835741
300992,泰福泵业,9900041948
300993,玉马遮阳,nssc1000018
300994,久祺股份,nssc1000518
300995,奇德新材,nssc1000230
300996,普联软件,9900030872
300997,欢乐家,nssc1000249
300998,宁波方正,9900041658
300999,金龙鱼,9900039967
301000,肇民科技,nssc1000306
301001,凯淳股份,gfbj0871628
301002,崧盛股份,gfbj0871785
301003,江苏博云,9900041596
301004,嘉益股份,9900041916
301005,超捷股份,nssc1000561
301006,迈拓股份,9900039830
301007,德迈仕,gfbj0838724
301008,宏昌科技,nssc1000177
301009,可靠股份,9900023748
301010,晶雪节能,9900039811
301011,华立科技,gfbj0835276
301012,扬电科技,nssc1000094
301013,利和兴,gfbj0834013
301015,百洋医药,9900036922
301016,雷尔伟,9900044778
301017,漱玉平民,9900034413
301018,申菱环境,9900035574
301019,宁波色母,nssc1000339
301020,密封科技,gfbj0837048
301021,英诺激光,9900039770
301022,海泰科,nssc1000307
301023,江南奕帆,nssc1000381
301024,霍普股份,gfbj0833328
301025,读客文化,9900039832
301026,浩通科技,9900033224
301027,华蓝集团,9900044795
301028,东亚机械,9900034447
301029,怡合达,9900041453
301030,仕净科技,gfbj0835710
301031,中熔电气,gfbj0839450
301032,新柴股份,nssc1000546
301033,迈普医学,9900041497
301035,润丰股份,gfbj0837380
301036,双乐股份,9900043696
301037,保立佳,nssc1000255
301038,深水规院,nssc1000648
301039,中集车辆,9900039661
301040,中环海陆,gfbj0833879
301041,金百泽,DR0000034
301042,安联锐视,9900023025
301043,绿岛风,9900041433
301045,天禄科技,9900045996
301046,能辉科技,9900036554
301047,义翘神州,nssc1000736
301048,金鹰重工,nssc1000821
301049,超越科技,nssc1000541
301050,雷电微力,9900045155
301051,信濠光电,9900039779
301052,果麦文化,9900041880
301053,远信工业,9900041890
301055,张小泉,9900041902
301056,森赫股份,9900041886
301057,汇隆新材,gfbj0831444
301058,中粮科工,nssc1000622
301059,金三江,nssc1000589
301060,兰卫医学,gfbj0834753
301061,匠心家居,9900044815
301062,上海艾录,gfbj0830970
301063,海锅股份,nssc1000542
301065,本立科技,9900041918
301066,万事利,9900041879
301067,显盈科技,gfbj0870903
301068,大地海洋,9900039846
301069,凯盛新材,gfbj0839711
301070,开勒股份,gfbj0832365
301071,力量钻石,fzqy1028970
301072,中捷精工,nssc1000565
301073,君亭酒店,gfbj0835939
301075,多瑞医药,nssc1000735
301076,新瀚新材,gfbj0834991
301077,星华新材,gfbj0837102
301078,孩子王,gfbj0839843
301079,邵阳液压,9900023822
301080,百普赛斯,nssc1000848
301081,严牌股份,9900041947
301082,久盛电气,gfbj0833131
301083,百胜智能,gfbj0836282
301085,亚康股份,nssc1000370
301086,鸿富瀚,9900046519
301087,可孚医疗,nssc1000611
301088,戎美股份,nssc1000523
301089,拓新药业,gfbj0831508
301090,华润材料,nssc1000624
301091,深城交,nssc1000642
301092,争光股份,gfbj0837767
301093,华兰股份,fzqy1030336
301095,广立微,9900052544
301096,百诚医药,gfbj0837332
301097,天益医疗,9900035164
301098,金埔园林,9900039827
301099,雅创电子,nssc1000560
301100,风光股份,9900041644
301101,明月镜片,nssc1000579
301102,兆讯传媒,9900023678
301103,何氏眼科,9900041641
301105,鸿铭股份,9900041460
301106,骏成科技,9900032634
301107,瑜欣电子,gfbj0870156
301108,洁雅股份,9900041541
301109,军信股份,gfbj0872664
301110,青木股份,9900041485
301111,粤万年青,9900041428
301112,信邦智能,9900041495
301113,雅艺科技,gfbj0836227
301115,建科股份,gfbj0834049
301116,益客食品,9900028946
301117,佳缘科技,gfbj0837884
301118,恒光股份,gfbj0831359
301119,正强股份,nssc1000101
301120,新特电气,9900023806
301121,紫建电子,9900046816
301122,采纳股份,9900046618
301123,奕东电子,nssc1000522
301125,腾亚精工,9900047975
301126,达嘉维康,gfbj0832098
301127,天源环保,gfbj0831713
301128,强瑞技术,nssc1000397
301129,瑞纳智能,9900041357
301130,西点药业,9900024936
301131,聚赛龙,gfbj0839141
301132,满坤科技,nssc1000267
301133,金钟股份,9900041500
301135,瑞德智能,gfbj0833635
301136,招标股份,nssc1000631
301137,哈焊华通,nssc1000582
301138,华研精机,9900045995
301139,元道通信,gfbj0834034
301148,嘉戎技术,gfbj0837722
301149,隆华新材,gfbj0839122
301150,中一科技,gfbj0870206
301151,冠龙节能,9900047375
301152,天力锂能,gfbj0833757
301153,中科江南,9900031709
301155,海力风电,9900047535
301156,美农生物,gfbj0873489
301158,德石股份,gfbj0872731
301159,三维天地,nssc1000525
301160,翔楼新材,gfbj0838455
301161,唯万密封,nssc1000828
301162,国能日新,9900041377
301163,宏德股份,nssc1000373
301165,锐捷网络,nssc1000760
301166,优宁维,gfbj0837209
301167,建研设计,9900041544
301168,通灵股份,gfbj0833666
301169,零点有数,gfbj0870941
301171,易点天下,9900026920
301175,中科环保,nssc1000852
301176,逸豪新材,9900041624
301177,迪阿股份,nssc1000413
301178,天亿马,gfbj0835666
301179,泽宇智能,nssc1000374
301180,万祥科技,nssc1000562
301181,标榜股份,nssc1000192
301182,凯旺科技,9900041529
301183,东田微,9900039374
301185,鸥玛软件,gfbj0839737
301186,超达装备,9900036363
301187,欧圣电气,nssc1000463
301188,力诺特玻,gfbj0833017
301189,奥尼电子,gfbj0870575
301190,善水科技,gfbj0871838
301191,菲菱科思,9900036056
301192,泰祥股份,gfbj0833874
301193,家联科技,nssc1000147
301195,北路智控,9900047322
301196,唯科科技,nssc1000723
301197,工大科雅,gfbj0836391
301198,喜悦智行,gfbj0870910
301199,迈赫股份,9900039834
301200,大族数控,9900048802
301201,诚达药业,9900023683
301205,联特科技,9900052495
301206,三元生物,gqtg0100131
301207,华兰疫苗,nssc1000791
301208,中亦科技,9900031436
301209,联合化学,9900047625
301211,亨迪药业,9900046623
301212,联盛化学,gfbj0839063
301213,观想科技,gfbj0832584
301215,中汽股份,9900046650
301216,万凯新材,9900046480
301217,铜冠铜箔,9900047575
301218,华是科技,gfbj0838119
301219,腾远钴业,9900035080
301220,亚香股份,9900039773
301221,光庭信息,gfbj0834708
301222,浙江恒威,9900036488
301223,中荣股份,9900037237
301226,祥明智能,9900035553
301227,森鹰窗业,GD007563
301228,实朴检测,nssc1000304
301229,纽泰格,fzqy1029423
301230,泓博医药,gfbj0837359
301231,荣信文化,gfbj0833632
301233,盛帮股份,gfbj0831247
301234,五洲医疗,9900041554
301235,华康医疗,nssc1000712
301236,软通动力,9900046983
301237,和顺科技,gfbj0833566
301238,瑞泰新材,9900046654
301239,普瑞眼科,9900041829
301248,杰创智能,gfbj0832995
301255,通力科技,9900052559
301256,华融化学,nssc1000758
301257,普蕊斯,gfbj0871269
301258,富士莱,gfbj0833695
301259,艾布鲁,9900041584
301263,泰恩康,gfbj0831173
301265,华新环保,gfbj0837117
301266,宇邦新材,gfbj0832681
301267,华厦眼科,9900041858
301268,铭利达,nssc1000550
301269,华大九天,9900048778
301270,汉仪股份,nssc1000026
301273,瑞晨环保,9900047325
301276,嘉曼服饰,9900036857
301277,新天地,nssc1000651
301278,快可电子,9900022934
301279,金道科技,9900046495
301280,珠城科技,gfbj0835150
301282,金禄电子,9900046625
301283,聚胶股份,9900047620
301285,鸿日达,9900047299
301286,侨源股份,9900031477
301288,清研环境,9900048763
301289,国缆检测,9900048167
301290,东星医疗,gfbj0834478
301296,新巨丰,9900035511
301297,富乐德,9900052697
301298,东利机械,gfbj0832305
301299,卓创资讯,9900041695
301300,远翔新材,gfbj0836763
301301,川宁生物,nssc1000835
301302,华如科技,gfbj0837069
301306,西测测试,9900052404
301308,江波龙,9900048787
301309,万得凯,9900052567
301311,昆船智能,9900047306
301312,智立方,9900047342
301313,凡拓数创,gfbj0833414
301316,慧博云通,gfbj0836320
301318,维海德,gfbj0871053
301319,唯特偶,nssc1000556
301321,翰博高新,gfbj0833994
301326,捷邦科技,9900047623
301327,华宝新能,gfbj0870907
301328,维峰电子,9900047313
301330,熵基科技,9900046633
301331,恩威医药,nssc1000125
301333,诺思格,9900033210
301335,天元宠物,gfbj0838193
301336,趣睡科技,nssc1000189
301338,凯格精机,9900046637
301339,通行宝,nssc1000578
301349,信德新材,9900046772
301356,天振股份,9900052537
301359,东南电子,gfbj0839543
301361,众智科技,gfbj0430504
301363,美好医疗,nssc1000054
301365,矩阵股份,9900048762
301366,一博科技,9900046504
301367,怡和嘉业,nssc1000853
301368,丰立智能,nssc1000528
301369,联动科技,nssc1000616
301377,鼎泰高科,9900047405
301379,天山电子,9900041502
301380,挖金客,gfbj0834003
301388,欣灵电气,9900047117
301389,隆扬电子,9900048381
301391,卡莱特,9900051537
301396,宏景科技,9900033433
301398,星源卓镁,9900041661
600000,浦发银行,gssh0600000
600001,邯郸钢铁,gssh0600001
600002,齐鲁石化,gssh0600002
600004,白云机场,gssh0600004
600005,武钢股份,gssh0600005
600006,东风汽车,gssh0600006
600007,中国国贸,gssh0600007
600008,首创环保,gssh0600008
600009,上海机场,gssh0600009
600010,包钢股份,gssh0600010
600011,华能国际,gssh0600011
600012,皖通高速,gssh0600012
600015,华夏银行,gssh0600015
600016,民生银行,gssh0600016
600017,日照港,9900000981
600018,上港集团,9900001281
600019,宝钢股份,gssh0600019
600020,中原高速,gssh0600020
600021,上海电力,gssh0600021
600022,山东钢铁,gssh0600022
600023,浙能电力,9900027828
600025,华能水电,9900030360
600026,中远海能,gssh0600026
600027,华电国际,gssh0600027
600028,中国石化,gssh0600028
600029,南方航空,gssh0600029
600030,中信证券,gssh0600030
600031,三一重工,gssh0600031
600032,浙江新能,9900041932
600033,福建高速,gssh0600033
600035,楚天高速,gssh0600035
600036,招商银行,gssh0600036
600037,歌华有线,gssh0600037
600038,中直股份,gssh0600038
600039,四川路桥,gssh0600039
600048,保利发展,9900000161
600050,中国联通,gssh0600050
600051,宁波联合,gssh0600051
600052,东望时代,gssh0600052
600053,九鼎投资,gssh0600053
600054,黄山旅游,gssh0600054
600055,万东医疗,gssh0600055
600056,中国医药,gssh0600056
600057,厦门象屿,gssh0600057
600058,五矿发展,gssh0600058
600059,古越龙山,gssh0600059
600060,海信视像,gssh0600060
600061,国投资本,gssh0600061
600062,华润双鹤,gssh0600062
600063,皖维高新,gssh0600063
600064,南京高科,gssh0600064
600066,宇通客车,gssh0600066
600067,冠城大通,gssh0600067
600068,葛洲坝,gssh0600068
600069,退市银鸽,gssh0600069
600070,浙江富润,gssh0600070
600071,凤凰光学,gssh0600071
600072,中船科技,gssh0600072
600073,上海梅林,gssh0600073
600074,退市保千,gssh0600074
600075,新疆天业,gssh0600075
600076,康欣新材,gssh0600076
600077,宋都股份,gssh0600077
600079,人福医药,gssh0600079
600080,金花股份,gssh0600080
600081,东风科技,gssh0600081
600082,海泰发展,gssh0600082
600083,博信股份,gssh0600083
600084,中葡股份,gssh0600084
600085,同仁堂,gssh0600085
600086,退市金钰,gssh0600086
600087,退市长油,gssh0600087
600088,中视传媒,gssh0600088
600089,特变电工,gssh0600089
600090,退市济堂,gssh0600090
600091,退市明科,gssh0600091
600093,退市易见,gssh0600093
600094,大名城,gssh0600094
600095,湘财股份,gssh0600095
600096,云天化,gssh0600096
600097,开创国际,gssh0600097
600098,广州发展,gssh0600098
600099,林海股份,gssh0600099
600100,同方股份,gssh0600100
600101,明星电力,gssh0600101
600102,莱钢股份,gssh0600102
600103,青山纸业,gssh0600103
600104,上汽集团,gssh0600104
600105,永鼎股份,gssh0600105
600106,重庆路桥,gssh0600106
600107,美尔雅,gssh0600107
600108,亚盛集团,gssh0600108
600109,国金证券,gssh0600109
600110,诺德股份,gssh0600110
600111,北方稀土,gssh0600111
600113,浙江东日,gssh0600113
600114,东睦股份,gssh0600114
600115,中国东航,gssh0600115
600116,三峡水利,gssh0600116
600117,西宁特钢,gssh0600117
600118,中国卫星,gssh0600118
600119,长江投资,gssh0600119
600120,浙江东方,gssh0600120
600121,郑州煤电,gssh0600121
600123,兰花科创,gssh0600123
600125,铁龙物流,gssh0600125
600126,杭钢股份,gssh0600126
600127,金健米业,gssh0600127
600128,弘业股份,gssh0600128
600129,太极集团,gssh0600129
600130,波导股份,gssh0600130
600131,国网信通,gssh0600131
600132,重庆啤酒,gssh0600132
600133,东湖高新,gssh0600133
600135,乐凯胶片,gssh0600135
600137,浪莎股份,gssh0600137
600138,中青旅,gssh0600138
600141,兴发集团,gssh0600141
600143,金发科技,gssh0600143
600145,退市新亿,gssh0600145
600146,退市环球,gssh0600146
600148,长春一东,gssh0600148
600149,廊坊发展,gssh0600149
600150,中国船舶,gssh0600150
600151,航天机电,gssh0600151
600152,维科技术,gssh0600152
600153,建发股份,gssh0600153
600155,华创阳安,gssh0600155
600156,华升股份,gssh0600156
600157,永泰能源,gssh0600157
600158,中体产业,gssh0600158
600159,大龙地产,gssh0600159
600160,巨化股份,gssh0600160
600161,天坛生物,gssh0600161
600162,香江控股,gssh0600162
600163,中闽能源,gssh0600163
600165,新日恒力,gssh0600165
600166,福田汽车,gssh0600166
600167,联美控股,gssh0600167
600168,武汉控股,gssh0600168
600169,太原重工,gssh0600169
600170,上海建工,gssh0600170
600171,上海贝岭,gssh0600171
600172,黄河旋风,gssh0600172
600173,卧龙地产,gssh0600173
600175,退市美都,gssh0600175
600176,中国巨石,gssh0600176
600177,雅戈尔,gssh0600177
